Month, Year, Carrier_Name, model_id, Num_Customers
2,2010,Other,ASDASDASDGH-T301YKGTRF,1
2,2010,SPRINT,ASDASDASDPH-M800ZK123ASDASDASDPR,1
2,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,2
2,2010,T-MOBILE,ASDASDASDGH-T239WRBTMB,1
2,2010,T-MOBILE,ASDASDASDGH-TQWE69D123123TMB,1
2,2010,T-MOBILE,ASDASDASDGH-TASDQWE9Z123123TMB,1
2,2010,VERIZON,ASDASDASDCH-U650PASDASDASD123VZW,1
2,2010,VERIZON,ASDASDASDCH-U310ZN123VZW,1
2,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,1
2,2010,VERIZON,ASDASDASDCH-U6QWE0EK123VZW,1
2,2010,VERIZON,ASDASDASDCH-U650PASDASDASDZVZW,1
3,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,7
3,2010,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
3,2010,AT&T,ASDASDASDGH-I61ASDZK123123TT,1
3,2010,AT&T,ASDASDASDGH-12389ASDZK123123TT,1
3,2010,AT&T,ASDASDASDGH-12383ASDDK123123TT,1
3,2010,AT&T,ASDASDASDGH-I63ASDM123123123TT,1
3,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,3
3,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,4
3,2010,AT&T,ASDASDASDGH-1231ASDASDZK123123TT,1
3,2010,AT&T,ASDASDASDGH-12323ASDRK123123TT,1
3,2010,AT&T,ASDASDASDGH-I61ASDWR123123TT,1
3,2010,AT&T,ASDASDASDGH-12323ASDLB123123TT,1
3,2010,AT&T,ASDASDASDGH-I62ASDM123123123TT,1
3,2010,AT&T,ASDASDASDGH-123ASD3ASDZR123123TT,1
3,2010,AT&T,ASDASDASDGH-12313ASDIBC123TT,1
3,2010,METRO PCS,ASDASDASDCH-R860ZK123MTR,1
3,2010,SPRINT,ASDASDASDPH-M560GN123ASDASDASDPR,1
3,2010,SPRINT,ASDASDASDPH-M550CR123ASDASDASDPR,1
3,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,2
3,2010,T-MOBILE,ASDASDASDGH-T919CNBTMB,2
3,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,1
3,2010,VERIZON,ASDASDASDCH-U960ZASDASDASD123VZW,1
4,2010,ALLTEL,ASDASDASDCH-R800ZK123123TL,1
4,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,7
4,2010,AT&T,ASDASDASDGH-12389ASDZK123123TT,1
4,2010,AT&T,ASDASDASDGH-12383ASDDK123123TT,1
4,2010,AT&T,ASDASDASDGH-12368ASDLB123123TT,1
4,2010,AT&T,ASDASDASDGH-12325ASDUR123123TT,1
4,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,2
4,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,3
4,2010,AT&T,ASDASDASDGH-123ASD9ASDWR123123TT,1
4,2010,AT&T,ASDASDASDGH-123ASD6ASD123G123123TT,1
4,2010,AT&T,ASDASDASDGH-123ASDASDASDOR123123TT,1
4,2010,AT&T,ASDASDASDGH-I61ASDWR123123TT,2
4,2010,METRO PCS,ASDASDASDCH-RQWE50ZK123MTR,1
4,2010,SPRINT,ASDASDASDPH-M560GN123ASDASDASDPR,1
4,2010,SPRINT,ASDASDASDPH-M550CR123ASDASDASDPR,1
4,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,3
4,2010,T-MOBILE,ASDASDASDGH-T919CNBTMB,1
4,2010,T-MOBILE,ASDASDASDGH-T559RR123TMB,1
4,2010,T-MOBILE,ASDASDASDGH-TASDQWE9ZOBTMB,1
4,2010,T-MOBILE,ASDASDASDGH-TASDQWE9Z123BTMB,1
4,2010,T-MOBILE,ASDASDASDGH-T339B123123TMB,1
4,2010,VERIZON,ASDASDASDCH-UQWE50H123123VZW,2
4,2010,VERIZON,ASDASDASDCH-IASD60ZK123VZW,1
4,2010,VERIZON,ASDASDASDCH-U350MB123VZW,1
5,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,2
5,2010,AT&T,ASDASDASDGH-12316ASDLBC123TT,1
5,2010,AT&T,ASDASDASDGH-12389ASDZK123123TT,1
5,2010,AT&T,ASDASDASDGH-I63ASDM123123123TT,1
5,2010,AT&T,ASDASDASDGH-12388ASDZP123123TT,1
5,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,1
5,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,2
5,2010,AT&T,ASDASDASDGH-123ASD3ASDZR123123TT,1
5,2010,METRO PCS,ASDASDASDCH-R350Z123123MTR,1
5,2010,METRO PCS,ASDASDASDCH-R810ZK123MTR,1
5,2010,METRO PCS,ASDASDASDCH-R560D123123MTR,1
5,2010,Other,ASDASDASDCH-R810ZK123ASDASDASDTT,1
5,2010,Other,ASDASDASDGH-T201VASDASDASDGNTT,1
5,2010,SPRINT,ASDASDASDPH-M560Z123123ASDASDASDPR,1
5,2010,SPRINT,ASDASDASDPH-M550CR123ASDASDASDPR,1
5,2010,SPRINT,ASDASDASDPH-M550WASDASDASD123ASDASDASDPR,1
5,2010,SPRINT,ASDASDASDPH-M330ZW123ASDASDASDPR,1
5,2010,SPRINT,ASDASDASDPH-M550ZK123ASDASDASDPR,1
5,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,1
5,2010,T-MOBILE,ASDASDASDGH-T239WRBTMB,1
5,2010,T-MOBILE,ASDASDASDGH-TQWE69D123BTMB,1
5,2010,T-MOBILE,ASDASDASDGH-TASDQWE9Z123BTMB,1
5,2010,T-MOBILE,ASDASDASDGH-TQWE59BGBTMB,1
5,2010,US CELLULAR,ASDASDASDCH-R520LB123UASDASDASDC,1
5,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,1
5,2010,VERIZON,ASDASDASDCH-U960ZASDASDASD123VZW,1
5,2010,VERIZON,ASDASDASDCH-UQWE50MRVVZW,1
5,2010,VERIZON,ASDASDASDCH-I920D123123VZW,1
6,2010,ALLTEL,ASDASDASDCH-UQWE50MR123123TL,1
6,2010,AT&T,ASDASDASDGH-123ASD6ASDLB123123TT,1
6,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,3
6,2010,AT&T,ASDASDASDGH-12388ASDZP123123TT,1
6,2010,AT&T,ASDASDASDGH-CQWE1ASDZDB123TT,1
6,2010,AT&T,ASDASDASDGH-I61ASDWR123123TT,1
6,2010,CRICKET,ASDASDASDCH-R560MB123CRI,1
6,2010,METRO PCS,ASDASDASDCH-R100DB123MTR,1
6,2010,METRO PCS,ASDASDASDCH-R350Z123123MTR,1
6,2010,METRO PCS,ASDASDASDCH-R860ZK123MTR,1
6,2010,SPRINT,ASDASDASDPH-M810H123123ASDASDASDPR,1
6,2010,SPRINT,ASDASDASDPH-M350TI123ASDASDASDPR,1
6,2010,SPRINT,ASDASDASDPH-M350ZR123ASDASDASDPR,1
6,2010,T-MOBILE,ASDASDASDGH-TASDQWE9Z123BTMB,2
6,2010,VERIZON,ASDASDASDCH-U310ZN123VZW,1
6,2010,VERIZON,ASDASDASDCH-U5QWE0MASDASDASD123VZW,1
6,2010,VERIZON,ASDASDASDCH-I920D123123VZW,2
7,2010,AT&T,ASDASDASDGH-I89ASDZK123123TT,3
7,2010,AT&T,ASDASDASDGH-1231ASDASDZKD123TT,1
7,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,4
7,2010,AT&T,ASDASDASDGH-12316ASDLBC123TT,1
7,2010,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
7,2010,AT&T,ASDASDASDGH-12368ASDLB123123TT,1
7,2010,AT&T,ASDASDASDGH-12388ASDZP123123TT,1
7,2010,AT&T,ASDASDASDGH-12325ASDUR123123TT,1
7,2010,AT&T,ASDASDASDGH-1238QWEASDZ123123123TT,2
7,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,2
7,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,1
7,2010,AT&T,ASDASDASDGH-123ASD9ASDWR123123TT,1
7,2010,AT&T,ASDASDASDGH-123ASDASDASDMB123123TT,2
7,2010,AT&T,ASDASDASDGH-I61ASDWR123123TT,1
7,2010,AT&T,ASDASDASDGH-12383ASDZY123123TT,1
7,2010,CRICKET,ASDASDASDCH-R550ZK123CRI,1
7,2010,METRO PCS,ASDASDASDCH-R860ZK123MTR,2
7,2010,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,2
7,2010,SPRINT,ASDASDASDPH-M560GN123ASDASDASDPR,1
7,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,2
7,2010,T-MOBILE,ASDASDASDGH-T919CNBTMB,1
7,2010,T-MOBILE,ASDASDASDGH-T669123123BTMB,2
7,2010,T-MOBILE,ASDASDASDGH-T959ZKBTMB,3
7,2010,T-MOBILE,ASDASDASDGH-TQWE59BGWTMB,1
7,2010,US CELLULAR,ASDASDASDCH-R850ZK123UASDASDASDC,1
7,2010,VERIZON,ASDASDASDCH-U9QWE0DB123VZW,1
7,2010,VERIZON,ASDASDASDCH-U6QWE0EK123VZW,1
7,2010,VERIZON,ASDASDASDCH-U350M123123VZW,1
7,2010,VERIZON,ASDASDASDCH-UASDQWE0Z123123VZW,1
7,2010,VERIZON,ASDASDASDCH-UASD50H123123VZW,1
8,2010,AT&T,ASDASDASDGH-I89ASDZK123123TT,7
8,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,7
8,2010,AT&T,ASDASDASDGH-12316ASDLBC123TT,1
8,2010,AT&T,ASDASDASDGH-1231ASDASDZKB123TT,1
8,2010,AT&T,ASDASDASDGH-12383ASDDK123123TT,1
8,2010,AT&T,ASDASDASDGH-123ASD6ASDOR123123TT,1
8,2010,AT&T,ASDASDASDGH-12368ASDLB123123TT,2
8,2010,AT&T,ASDASDASDGH-I60ASDZKB123TT,1
8,2010,AT&T,ASDASDASDGH-1238QWEASDZ123123123TT,2
8,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,1
8,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,5
8,2010,AT&T,ASDASDASDGH-1231ASDASDZKE123TT,1
8,2010,AT&T,ASDASDASDGH-123ASDASDASDOR123123TT,1
8,2010,AT&T,ASDASDASDGH-I62ASDM123123123TT,1
8,2010,BOOST MOBILE,ASDASDASDPH-M5QWE0ZR123BASDASDASDT,1
8,2010,METRO PCS,ASDASDASDCH-R350Z123123MTR,1
8,2010,METRO PCS,ASDASDASDCH-R560D123123MTR,1
8,2010,SPRINT,ASDASDASDPH-M5QWE0ZK123ASDASDASDPR,1
8,2010,SPRINT,ASDASDASDPH-M5QWE0ZR123ASDASDASDPR,1
8,2010,SPRINT,ASDASDASDPH-M350ZK123ASDASDASDPR,1
8,2010,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,2
8,2010,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,1
8,2010,SPRINT,ASDASDASDPH-M350TI123ASDASDASDPR,1
8,2010,SPRINT,ASDASDASDPH-M550WASDASDASD123ASDASDASDPR,1
8,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,3
8,2010,T-MOBILE,ASDASDASDGH-T669123123BTMB,1
8,2010,T-MOBILE,ASDASDASDGH-TASDQWE9ZOBTMB,1
8,2010,T-MOBILE,ASDASDASDGH-T959ZKBTMB,8
8,2010,T-MOBILE,ASDASDASDGH-TASDQWE9Z123BTMB,1
8,2010,T-MOBILE,ASDASDASDGH-TQWE59BGWTMB,1
8,2010,T-MOBILE,ASDASDASDGH-TQWE59BGBTMB,1
8,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,2
8,2010,VERIZON,ASDASDASDCH-U9QWE0DB123VZW,1
8,2010,VERIZON,ASDASDASDCH-UQWE50MRVVZW,1
8,2010,VERIZON,ASDASDASDCH-U6QWE0EK123VZW,1
8,2010,VERIZON,ASDASDASDCH-I920D123123VZW,1
9,2010,AT&T,ASDASDASDGH-12368ASDZP123123TT,1
9,2010,AT&T,ASDASDASDGH-I89ASDZK123123TT,10
9,2010,AT&T,ASDASDASDGH-12369ASDZK123123TT,1
9,2010,AT&T,ASDASDASDGH-12359ASDZB123123TT,1
9,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,4
9,2010,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
9,2010,AT&T,ASDASDASDGH-I63ASDM123123123TT,1
9,2010,AT&T,ASDASDASDGH-12368ASDLB123123TT,1
9,2010,AT&T,ASDASDASDGH-1238QWEASDZ123123123TT,3
9,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,2
9,2010,AT&T,ASDASDASDGH-12323ASDRK123123TT,1
9,2010,AT&T,ASDASDASDGH-12323ASDLB123123TT,2
9,2010,BOOST MOBILE,ASDASDASDPH-M5QWE0ZR123BASDASDASDT,2
9,2010,CRICKET,ASDASDASDCH-R560MB123CRI,1
9,2010,METRO PCS,ASDASDASDCH-R350Z123123MTR,1
9,2010,METRO PCS,ASDASDASDCH-R560D123123MTR,1
9,2010,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,2
9,2010,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,6
9,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,1
9,2010,T-MOBILE,ASDASDASDGH-T669123123BTMB,1
9,2010,T-MOBILE,ASDASDASDGH-T239WRBTMB,1
9,2010,T-MOBILE,ASDASDASDGH-TASDQWE9ZOBTMB,1
9,2010,T-MOBILE,ASDASDASDGH-T959ZKBTMB,12
9,2010,T-MOBILE,ASDASDASDGH-TQWE69D123123TMB,1
9,2010,T-MOBILE,ASDASDASDGH-TQWEASD9OKBTMB,2
9,2010,T-MOBILE,ASDASDASDGH-T359FBBTMB,1
9,2010,US CELLULAR,ASDASDASDCH-R630LB123UASDASDASDC,1
9,2010,US CELLULAR,ASDASDASDCH-R880MB123UASDASDASDC,1
9,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,1
9,2010,VERIZON,ASDASDASDCH-U9QWE0DB123VZW,1
9,2010,VERIZON,ASDASDASDCH-U350MBPVZW,1
9,2010,VERIZON,ASDASDASDCH-UQWE90ZR123VZW,1
9,2010,VERIZON,ASDASDASDCH-U6QWE0EK123VZW,1
9,2010,VERIZON,ASDASDASDCH-I500RK123VZW,2
10,2010,AT&T,ASDASDASDGH-I89ASDZK123123TT,12
10,2010,AT&T,ASDASDASDGH-1231ASDASDZKD123TT,1
10,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,2
10,2010,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,2
10,2010,AT&T,ASDASDASDGH-I61ASDZK123123TT,2
10,2010,AT&T,ASDASDASDGH-12389ASDZK123123TT,2
10,2010,AT&T,ASDASDASDEG-I89ASDZK123123TT,1
10,2010,AT&T,ASDASDASDGH-1238QWEASDZ123123123TT,1
10,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,1
10,2010,BOOST MOBILE,ASDASDASDPH-M350ZK123BASDASDASDT,4
10,2010,BOOST MOBILE,ASDASDASDPH-M5QWE0ZR123BASDASDASDT,2
10,2010,CRICKET,ASDASDASDCH-R560ZP123CRI,1
10,2010,METRO PCS,ASDASDASDCH-R360ZK123MTR,3
10,2010,METRO PCS,ASDASDASDCH-R900ND123MTR,1
10,2010,METRO PCS,ASDASDASDCH-R860ZK123MTR,1
10,2010,METRO PCS,ASDASDASDCH-R560D123123MTR,1
10,2010,SPRINT,ASDASDASDPH-M910ZI123ASDASDASDPR,1
10,2010,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,5
10,2010,SPRINT,ASDASDASDPH-M5ASD0ZK123ASDASDASDPR,1
10,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,1
10,2010,T-MOBILE,ASDASDASDGH-T669123123BTMB,2
10,2010,T-MOBILE,ASDASDASDGH-TQWE69D123BTMB,1
10,2010,T-MOBILE,ASDASDASDGH-TQWEASD9LGBTMB,1
10,2010,T-MOBILE,ASDASDASDGH-T959ZKBTMB,4
10,2010,T-MOBILE,ASDASDASDGH-TASDQWE9Z123BTMB,1
10,2010,T-MOBILE,ASDASDASDGH-T939MN123TMB,1
10,2010,T-MOBILE,ASDASDASDGH-T959ZK123TMB,2
10,2010,T-MOBILE,ASDASDASDGH-TQWEASD9OKBTMB,1
10,2010,T-MOBILE,ASDASDASDGH-TQWE59BGBTMB,1
10,2010,US CELLULAR,ASDASDASDCH-R880MB123UASDASDASDC,1
10,2010,VERIZON,ASDASDASDCH-UQWE50H123123VZW,1
10,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,1
10,2010,VERIZON,ASDASDASDCH-UQWE50H123VVZW,1
10,2010,VERIZON,ASDASDASDCH-UQWE50MR123VZW,1
10,2010,VERIZON,ASDASDASDCH-U360M123123VZW,1
10,2010,VERIZON,ASDASDASDCH-U820ZK123VZW,1
11,2010,AT&T,ASDASDASDGH-12368ASDZP123123TT,1
11,2010,AT&T,ASDASDASDGH-I89ASDZK123123TT,7
11,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,1
11,2010,AT&T,ASDASDASDGH-12316ASDLBC123TT,1
11,2010,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
11,2010,AT&T,ASDASDASDGH-12392ASDZ123123123TT,3
11,2010,AT&T,ASDASDASDGH-12386ASDZK123123TT,3
11,2010,AT&T,ASDASDASDGH-12318ASDZBC123TT,1
11,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,1
11,2010,AT&T,ASDASDASDGH-12366ASDZG123123TT,1
11,2010,AT&T,ASDASDASDGH-123ASDASDASDMB123123TT,1
11,2010,AT&T,ASDASDASDGH-I91ASDZK123123TT,1
11,2010,AT&T,ASDASDASDGH-12383ASDZY123123TT,1
11,2010,BOOST MOBILE,ASDASDASDPH-M350ZK123BASDASDASDT,2
11,2010,CRICKET,ASDASDASDCH-R631ZK123CRI,1
11,2010,METRO PCS,ASDASDASDCH-R360ZK123MTR,3
11,2010,METRO PCS,ASDASDASDCH-RQWE50ZK123MTR,1
11,2010,Other,ASDASDASDGH-T301YKGTRF,1
11,2010,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,1
11,2010,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,5
11,2010,SPRINT,ASDASDASDPH-M850BASDASDASD123ASDASDASDPR,2
11,2010,SPRINT,ASDASDASDPH-M920ZK123ASDASDASDPR,1
11,2010,SPRINT,ASDASDASDPH-M550ZK123ASDASDASDPR,1
11,2010,T-MOBILE,ASDASDASDGH-T139I123WTMB,1
11,2010,T-MOBILE,ASDASDASDGH-TQWEASD9LGBTMB,1
11,2010,T-MOBILE,ASDASDASDGH-T959ZKBTMB,6
11,2010,T-MOBILE,ASDASDASDGH-TQWEASD9OKBTMB,1
11,2010,T-MOBILE,ASDASDASDGH-T559PPBTMB,1
11,2010,US CELLULAR,ASDASDASDCH-I500RK123UASDASDASDC,3
11,2010,US CELLULAR,ASDASDASDCH-R630LB123UASDASDASDC,1
11,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,1
11,2010,VERIZON,ASDASDASDCH-U6QWE0EK123VZW,1
11,2010,VERIZON,ASDASDASDCH-UQWE90NK123VZW,1
11,2010,VERIZON,ASDASDASDCH-U360M123123VZW,1
11,2010,VERIZON,ASDASDASDCH-I500ZWBVZW,1
11,2010,VERIZON,ASDASDASDCH-I500RK123VZW,3
11,2010,VERIZON,ASDASDASDCH-I920D123123VZW,2
12,2010,AT&T,ASDASDASDGH-123ASD6ASDLB123123TT,1
12,2010,AT&T,ASDASDASDGH-12368ASDZP123123TT,1
12,2010,AT&T,ASDASDASDGH-I89ASDZK123123TT,20
12,2010,AT&T,ASDASDASDGH-12369ASDZK123123TT,1
12,2010,AT&T,ASDASDASDGH-12359ASDZB123123TT,1
12,2010,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,3
12,2010,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,3
12,2010,AT&T,ASDASDASDGH-12389ASDZK123123TT,2
12,2010,AT&T,ASDASDASDEG-I89ASDZK123123TT,1
12,2010,AT&T,ASDASDASDGH-12310ASDZASDASDASDB123TT,1
12,2010,AT&T,ASDASDASDGH-1238QWEASDZ123123123TT,2
12,2010,AT&T,ASDASDASDGH-12318ASDZBC123TT,1
12,2010,AT&T,ASDASDASDGH-12388ASDZK123123TT,1
12,2010,AT&T,ASDASDASDGH-I91ASDZK123123TT,3
12,2010,AT&T,ASDASDASDGH-I98ASDZK123123TT,1
12,2010,AT&T,ASDASDASDGH-12381ASDZK123123TT,1
12,2010,BOOST MOBILE,ASDASDASDPH-M350ZK123BASDASDASDT,2
12,2010,METRO PCS,ASDASDASDCH-R360ZK123MTR,1
12,2010,METRO PCS,ASDASDASDCH-R350Z123123MTR,1
12,2010,METRO PCS,ASDASDASDCH-R860ZK123MTR,1
12,2010,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,4
12,2010,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,4
12,2010,SPRINT,ASDASDASDPH-P100ZK123ASDASDASDPR,3
12,2010,SPRINT,ASDASDASDPH-M920ZK123ASDASDASDPR,1
12,2010,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,4
12,2010,T-MOBILE,ASDASDASDGH-T239WRBTMB,1
12,2010,T-MOBILE,ASDASDASDGH-T8QWE9ZK123TMB,1
12,2010,T-MOBILE,ASDASDASDGH-T959ZKBTMB,4
12,2010,T-MOBILE,GT-I9020FASDASDASDTTMB,2
12,2010,T-MOBILE,ASDASDASDGH-T959ZK123TMB,2
12,2010,T-MOBILE,ASDASDASDGH-T8QWE9ZKBTMB,4
12,2010,US CELLULAR,ASDASDASDCH-I500RK123UASDASDASDC,1
12,2010,VERIZON,ASDASDASDCH-I800BK123VZW,3
12,2010,VERIZON,ASDASDASDCH-UQWE50H123123VZW,1
12,2010,VERIZON,ASDASDASDCH-I910ZK123VZW,2
12,2010,VERIZON,ASDASDASDCH-U6QWE0EK123VZW,2
12,2010,VERIZON,ASDASDASDCH-UQWE50MR123VZW,1
12,2010,VERIZON,ASDASDASDCH-I500RK123VZW,5
12,2010,VERIZON,ASDASDASDCH-UQWE60E123123VZW,1
12,2010,VERIZON,ASDASDASDCH-IQWE00ZK123VZW,1
12,2010,VIRGIN MOBILE,ASDASDASDPH-M910C123123VMU,1
1,2011,AT&T,ASDASDASDGH-12368ASDZP123123TT,1
1,2011,AT&T,ASDASDASDGH-I89ASDZK123123TT,9
1,2011,AT&T,ASDASDASDGH-12369ASDZK123123TT,1
1,2011,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,2
1,2011,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
1,2011,AT&T,ASDASDASDGH-12389ASDZK123123TT,2
1,2011,AT&T,ASDASDASDGH-12368ASDLB123123TT,2
1,2011,AT&T,ASDASDASDGH-123ASD9ASDWR123123TT,1
1,2011,AT&T,ASDASDASDGH-I91ASDZK123123TT,7
1,2011,AT&T,ASDASDASDGH-I62ASDM123123123TT,1
1,2011,AT&T,ASDASDASDGH-12313ASDIBC123TT,1
1,2011,BOOST MOBILE,ASDASDASDPH-M350ZK123BASDASDASDT,2
1,2011,CRICKET,ASDASDASDCH-R631DW123CRI,1
1,2011,METRO PCS,ASDASDASDCH-R360ZK123MTR,1
1,2011,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,1
1,2011,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,4
1,2011,SPRINT,ASDASDASDPH-P100ZK123ASDASDASDPR,1
1,2011,SPRINT,ASDASDASDPH-M350TI123ASDASDASDPR,2
1,2011,SPRINT,ASDASDASDPH-M550ZK123ASDASDASDPR,1
1,2011,T-MOBILE,ASDASDASDGH-T139I123WTMB,1
1,2011,T-MOBILE,ASDASDASDGH-T919CNBTMB,2
1,2011,T-MOBILE,ASDASDASDGH-T369ZKKTMB,1
1,2011,T-MOBILE,ASDASDASDGH-TQWEASD9LGBTMB,1
1,2011,T-MOBILE,ASDASDASDGH-T959ZKBTMB,8
1,2011,T-MOBILE,GT-I9020FASDASDASDTTMB,2
1,2011,T-MOBILE,ASDASDASDGH-TQWEASD9OKBTMB,1
1,2011,T-MOBILE,ASDASDASDGH-T359FBBTMB,1
1,2011,T-MOBILE,ASDASDASDGH-T8QWE9ZKBTMB,2
1,2011,US CELLULAR,ASDASDASDCH-I500RK123UASDASDASDC,3
1,2011,US CELLULAR,ASDASDASDCH-I800NASDASDASD123UASDASDASDC,1
1,2011,US CELLULAR,ASDASDASDCH-R880MB123UASDASDASDC,1
1,2011,VERIZON,ASDASDASDCH-I800BK123VZW,3
1,2011,VERIZON,ASDASDASDCH-I910ZK123VZW,2
1,2011,VERIZON,ASDASDASDCH-UQWE30NASDASDASDPVZW,1
1,2011,VERIZON,ASDASDASDCH-UQWE60MB123VZW,1
1,2011,VERIZON,ASDASDASDCH-I500ZWBVZW,3
1,2011,VERIZON,ASDASDASDCH-I500RK123VZW,2
1,2011,VERIZON,ASDASDASDCH-U820ZK123VZW,3
1,2011,VERIZON,ASDASDASDCH-IQWE00ZK123VZW,1
1,2011,VERIZON,ASDASDASDCH-U350MBCVZW,1
1,2011,VIRGIN MOBILE,ASDASDASDPH-M910C123123VMU,1
2,2011,AT&T,ASDASDASDGH-I89ASDZK123123TT,8
2,2011,AT&T,ASDASDASDGH-1238ASDASDRB123123TT,2
2,2011,AT&T,ASDASDASDGH-123ASD9ASDZASDASDASD123123TT,1
2,2011,AT&T,ASDASDASDGH-12392ASDZ123123123TT,1
2,2011,AT&T,ASDASDASDGH-12389ASDZK123123TT,1
2,2011,AT&T,ASDASDASDGH-123ASDASDASDEG123123TT,1
2,2011,AT&T,ASDASDASDEG-I89ASDZK123123TT,1
2,2011,AT&T,ASDASDASDGH-123ASDASDASDMB123123TT,1
2,2011,AT&T,ASDASDASDGH-I91ASDZK123123TT,3
2,2011,AT&T,ASDASDASDGH-12323ASDLB123123TT,1
2,2011,AT&T,ASDASDASDGH-12318ASDZB123123TT,1
2,2011,AT&T,ASDASDASDGH-123ASD3ASDZR123123TT,1
2,2011,AT&T,ASDASDASDGH-12381ASDZK123123TT,1
2,2011,BOOST MOBILE,ASDASDASDPH-M350ZK123BASDASDASDT,1
2,2011,CRICKET,ASDASDASDCH-R631DW123CRI,1
2,2011,METRO PCS,ASDASDASDCH-R360ZK123MTR,1
2,2011,Other,ASDASDASDCH-RQWE51ZKGTRF,2
2,2011,Other,ASDASDASDCH-RQWE51ZKGASDASDASDTT,1
2,2011,SPRINT,ASDASDASDPH-M910ZK123ASDASDASDPR,2
2,2011,SPRINT,ASDASDASDPH-DASD00ZK123ASDASDASDPR,2
2,2011,SPRINT,ASDASDASDPH-P100ZK123ASDASDASDPR,3
2,2011,SPRINT,ASDASDASDPH-M350ZR123ASDASDASDPR,1
2,2011,T-MOBILE,ASDASDASDGH-T669123123BTMB,1
2,2011,T-MOBILE,ASDASDASDGH-TQWEASD9LGBTMB,1
2,2011,T-MOBILE,ASDASDASDGH-T959ZKBTMB,5
2,2011,T-MOBILE,GT-I9020FASDASDASDTTMB,4
2,2011,T-MOBILE,ASDASDASDGH-T959H123BTMB,2
2,2011,T-MOBILE,ASDASDASDGH-T959ZK123TMB,1
2,2011,T-MOBILE,ASDASDASDGH-T139I123BTMB,1
2,2011,US CELLULAR,ASDASDASDCH-I500RK123UASDASDASDC,4
2,2011,VERIZON,ASDASDASDCH-I800BK123VZW,1
