Carrier,Reg_Year,Reg_Month,Device_Model,Count
AT&T,2013,12,ASDASDASDGH-IASDQWEASDMBB123TT,3
AT&T,2013,12,ASDASDASDGH-IASDQWEASDMBN123TT,1
AT&T,2013,12,ASDASDASDGH-IASDQWEASDRWB123TT,1
AT&T,2013,12,ASDASDASDGH-IASDQWEASDZRB123TT,1
AT&T,2013,12,ASDASDASDGH-IQWE6ASDZW123123TT,10
AT&T,2013,12,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,3
AT&T,2013,12,ASDASDASDM-C105123ZW123123TT,1
AT&T,2013,12,ASDASDASDM-GASD30123MB123123TT,5
AT&T,2013,12,ASDASDASDM-N900123ZKE123TT,39
AT&T,2013,12,ASDASDASDM-N900123ZWE123TT,3
AT&T,2013,12,ASDASDASDM-T21ASD123ZK123123TT,6
AT&T,2013,12,GT-B9150123KY123TT,2
"BOOST MOBILE",2013,12,ASDASDASDPH-DASD10123123123BASDASDASDT,2
"BOOST MOBILE",2013,12,ASDASDASDPH-DASD10ZW123BASDASDASDT,4
"BOOST MOBILE",2013,12,ASDASDASDPH-LASD10RWBBASDASDASDT,4
"BOOST MOBILE",2013,12,ASDASDASDPH-M390ZK123BASDASDASDT,1
"BOOST MOBILE",2013,12,ASDASDASDPH-M830ZK123BASDASDASDT,11
"BOOST MOBILE",2013,12,ASDASDASDPH-M8QWE0UW123BASDASDASDT,2
CRICKET,2013,12,ASDASDASDCH-R530MBBCRI,2
CRICKET,2013,12,ASDASDASDCH-R9ASD0ZK123CRI,9
CSPIRE,2013,12,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,1
"GENERIC CDMA",2013,12,ASDASDASDCH-I5QWE5ZW123LR123,2
"METRO PCS",2013,12,ASDASDASDCH-R530RWBMTR,2
"METRO PCS",2013,12,ASDASDASDCH-R820ZW123MTR,1
SPRINT,2013,12,ASDASDASDM-N900PZKEASDASDASDPR,20
SPRINT,2013,12,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,36
SPRINT,2013,12,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,2
SPRINT,2013,12,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,1
SPRINT,2013,12,ASDASDASDPH-L520ZK123ASDASDASDPR,10
SPRINT,2013,12,ASDASDASDPH-L600ZK123ASDASDASDPR,1
SPRINT,2013,12,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,20
SPRINT,2013,12,ASDASDASDPH-LASD10MB123ASDASDASDPR,59
SPRINT,2013,12,ASDASDASDPH-LASD10MBBASDASDASDPR,2
SPRINT,2013,12,ASDASDASDPH-LASD10RWBASDASDASDPR,2
SPRINT,2013,12,ASDASDASDPH-LASD10ZPBASDASDASDPR,2
SPRINT,2013,12,ASDASDASDPH-LASD20ZB123ASDASDASDPR,58
SPRINT,2013,12,ASDASDASDPH-LASD20ZK123ASDASDASDPR,24
SPRINT,2013,12,ASDASDASDPH-LASD20ZW123ASDASDASDPR,1
VERIZON,2013,12,ASDASDASDCH-I200ZKPVZW,3
VERIZON,2013,12,ASDASDASDCH-I515MASDASDASD123VZW,1
VERIZON,2013,12,ASDASDASDCH-I535MB123VZW,38
VERIZON,2013,12,ASDASDASDCH-I535MBBVZW,3
VERIZON,2013,12,ASDASDASDCH-I535MBCVZW,6
VERIZON,2013,12,ASDASDASDCH-I535RWBVZW,1
VERIZON,2013,12,ASDASDASDCH-I535ZKBVZW,1
VERIZON,2013,12,ASDASDASDCH-I5QWE5ZK123VZW,124
VERIZON,2013,12,ASDASDASDCH-I5QWE5ZW123VZW,4
VERIZON,2013,12,ASDASDASDCH-I5QWE5ZWBVZW,1
VERIZON,2013,12,ASDASDASDCH-I605MASDASDASD123VZW,5
VERIZON,2013,12,ASDASDASDCH-I605TASDASDASD123VZW,1
VERIZON,2013,12,ASDASDASDCH-I915ASDASDASD123123VZW,2
VERIZON,2013,12,ASDASDASDCH-IQWE35ZK123VZW,8
VERIZON,2013,12,ASDASDASDCH-U380HK123VZW,1
VERIZON,2013,12,ASDASDASDCH-U380PASDASDASD123VZW,1
VERIZON,2013,12,ASDASDASDCH-UQWE60MB123VZW,1
VERIZON,2013,12,ASDASDASDM-GASD30VMB123VZW,2
VERIZON,2013,12,ASDASDASDM-N900VMKEVZW,42
VERIZON,2013,12,ASDASDASDM-N900VZKEVZW,3
VERIZON,2013,12,ASDASDASDM-N900VZWEVZW,1
"VIRGIN MOBILE",2013,12,ASDASDASDPH-DASD10ZW123VMU,1
"VIRGIN MOBILE",2013,12,ASDASDASDPH-M8QWE0MB123VMU,23
"VIRGIN MOBILE",2013,12,ASDASDASDPH-M950D123123VMU,3
Other,2013,12,ASDASDASDCH-LASD10MBBX123R,3
Other,2013,12,ASDASDASDCH-R530MBBX123R,2
Other,2013,12,ASDASDASDM-P6000ZKVX123R,43
Other,2013,12,ASDASDASDM-P6000ZKYX123R,6
Other,2013,12,ASDASDASDM-P6000ZWVX123R,5
Other,2013,12,ASDASDASDM-P6000ZWYX123R,15
Other,2013,12,ASDASDASDM-T2105GY123X123R,21
Other,2013,12,ASDASDASDM-T2105GYYX123R,6
Other,2013,12,ASDASDASDM-T210RGNYX123R,177
Other,2013,12,ASDASDASDM-T210RMKYX123R,6
Other,2013,12,ASDASDASDM-T210RZWASDASDASDX123R,4
Other,2013,12,ASDASDASDM-T210RZWYX123R,31
Other,2013,12,ASDASDASDM-T3100GNYX123R,48
Other,2013,12,ASDASDASDM-T3100ZWASDASDASDX123R,2
Other,2013,12,ASDASDASDM-T3100ZWYX123R,10
Other,2013,12,ASDASDASDM-VASD000ZK123X123R,1
Other,2013,12,E123D-T10JDEGASDASDASDT123,1
Other,2013,12,EK-GC110ZK123X123R,2
Other,2013,12,GT-N5110NKYX123R,25
Other,2013,12,GT-N5110ZWASDASDASDX123R,1
Other,2013,12,GT-N5110ZWYX123R,6
Other,2013,12,GT-N8013E123VX123R,30
Other,2013,12,GT-N8013E123YX123R,1
Other,2013,12,GT-N8013ZWYX123R,3
Other,2013,12,GT-P3113GRASDASDASDX123R,26
Other,2013,12,GT-P3113GRYX123R,1
Other,2013,12,GT-P3113TASDASDASDYX123R,6
Other,2013,12,GT-P5113TASDASDASDYX123R,13
Other,2013,12,GT-P5210GNYX123R,140
Other,2013,12,GT-P5210ZWASDASDASDX123R,8
Other,2013,12,GT-P5210ZWRX123R,1
Other,2013,12,GT-P5210ZWUX123R,1
Other,2013,12,GT-P5210ZWYX123R,29
Other,2013,12,GT-P6210M123YX123R,1
Other,2013,12,GT-PASD310M123123X123R,1
Other,2013,12,GT-PASD310UWEX123R,1
T-MOBILE,2013,12,ASDASDASDGH-M919RW123TMB,3
T-MOBILE,2013,12,ASDASDASDGH-M919ZK123TMB,66
T-MOBILE,2013,12,ASDASDASDGH-M919ZW123TMB,1
T-MOBILE,2013,12,ASDASDASDGH-T399DN123TMB,10
T-MOBILE,2013,12,ASDASDASDGH-T599D123123TMB,3
T-MOBILE,2013,12,ASDASDASDGH-T599E123123TMB,25
T-MOBILE,2013,12,ASDASDASDGH-T699D123BTMB,1
T-MOBILE,2013,12,ASDASDASDGH-T6ASD9DBBTMB,1
T-MOBILE,2013,12,ASDASDASDGH-T839PWBTMB,1
T-MOBILE,2013,12,ASDASDASDGH-T889PASDASDASD123TMB,12
T-MOBILE,2013,12,ASDASDASDGH-T889TASDASDASD123TMB,3
T-MOBILE,2013,12,ASDASDASDGH-T989ZKBTMB,10
T-MOBILE,2013,12,ASDASDASDGH-T999MB123TMB,14
T-MOBILE,2013,12,ASDASDASDGH-T999RW123TMB,2
T-MOBILE,2013,12,ASDASDASDGH-T999Z123123TMB,16
T-MOBILE,2013,12,ASDASDASDGH-TASDASD9TASDASDASDBTMB,1
T-MOBILE,2013,12,ASDASDASDGH-TQWE99M123BTMB,1
T-MOBILE,2013,12,ASDASDASDM-N900TZKETMB,36
T-MOBILE,2013,12,ASDASDASDM-N900TZWETMB,1
TRACFONE,2013,12,ASDASDASDCH-ASDASDASD380ZK123TFN,1
TRACFONE,2013,12,ASDASDASDCH-ASDASDASDASD38YB123TFN,3
TRACFONE,2013,12,ASDASDASDGH-ASDASDASD125ZASDASDASD123TFN,1
TRACFONE,2013,12,ASDASDASDGH-ASDASDASD390CASDASDASD123TFN,1
"US CELLULAR",2013,12,ASDASDASDCH-R530RWBUASDASDASDC,2
"US CELLULAR",2013,12,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,1
"US CELLULAR",2013,12,ASDASDASDCH-R960ZK123UASDASDASDC,1
"US CELLULAR",2013,12,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,23
"US CELLULAR",2013,12,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,2
"US CELLULAR",2013,12,ASDASDASDM-N900RZKEUASDASDASDC,1
TRACFONE,2014,1,ASDASDASDCH-ASDASDASD968MBBTFN,2
TRACFONE,2014,1,ASDASDASDCH-ASDASDASDASD20ZK123TFN,1
"US CELLULAR",2014,1,ASDASDASDCH-IQWE05B123123UASDASDASDC,1
"US CELLULAR",2014,1,ASDASDASDCH-R530RWBUASDASDASDC,2
"US CELLULAR",2014,1,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,2
"US CELLULAR",2014,1,ASDASDASDCH-R890ZK123UASDASDASDC,1
"US CELLULAR",2014,1,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,1
"US CELLULAR",2014,1,ASDASDASDCH-R960ZK123UASDASDASDC,2
"US CELLULAR",2014,1,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,15
"US CELLULAR",2014,1,ASDASDASDM-N900RZKEUASDASDASDC,1
VERIZON,2014,1,ASDASDASDCH-I515MASDASDASD123VZW,1
VERIZON,2014,1,ASDASDASDCH-I535MB123VZW,83
VERIZON,2014,1,ASDASDASDCH-I535MBBVZW,3
VERIZON,2014,1,ASDASDASDCH-I535RWBVZW,6
VERIZON,2014,1,ASDASDASDCH-I535ZKBVZW,1
VERIZON,2014,1,ASDASDASDCH-I535ZNBVZW,1
VERIZON,2014,1,ASDASDASDCH-I5QWE5ZK123VZW,108
VERIZON,2014,1,ASDASDASDCH-I5QWE5ZW123VZW,1
VERIZON,2014,1,ASDASDASDCH-I605MASDASDASD123VZW,22
VERIZON,2014,1,ASDASDASDCH-I605TASDASDASD123VZW,1
VERIZON,2014,1,ASDASDASDCH-IQWE35ZK123VZW,5
VERIZON,2014,1,ASDASDASDCH-U380PASDASDASD123VZW,1
VERIZON,2014,1,ASDASDASDM-GASD30VMB123VZW,3
VERIZON,2014,1,ASDASDASDM-N900VMKEVZW,31
VERIZON,2014,1,ASDASDASDM-N900VZWEVZW,2
"VIRGIN MOBILE",2014,1,ASDASDASDPH-M8QWE0MB123VMU,15
"VIRGIN MOBILE",2014,1,ASDASDASDPH-M950D123123VMU,3
"BOOST MOBILE",2014,1,ASDASDASDPH-DASD10123123123BASDASDASDT,1
"BOOST MOBILE",2014,1,ASDASDASDPH-DASD10ZW123BASDASDASDT,3
"BOOST MOBILE",2014,1,ASDASDASDPH-LASD10RWBBASDASDASDT,2
"BOOST MOBILE",2014,1,ASDASDASDPH-M580ZK123BASDASDASDT,1
"BOOST MOBILE",2014,1,ASDASDASDPH-M830ZK123BASDASDASDT,12
"BOOST MOBILE",2014,1,ASDASDASDPH-M8QWE0UW123BASDASDASDT,3
CRICKET,2014,1,ASDASDASDCH-R530MBBCRI,4
CRICKET,2014,1,ASDASDASDCH-R9ASD0ZK123CRI,4
CRICKET,2014,1,ASDASDASDCH-RASDQWE0YB123CRI,2
"GENERIC CDMA",2014,1,ASDASDASDCH-I5QWE5ZK123LR123,2
"METRO PCS",2014,1,ASDASDASDCH-R530RWBMTR,1
"METRO PCS",2014,1,ASDASDASDCH-R820ZW123MTR,1
"METRO PCS",2014,1,ASDASDASDCH-RASD20Z123123MTR,1
Other,2014,1,ASDASDASDCH-LASD10RWBX123R,1
Other,2014,1,ASDASDASDCH-R530MBBX123R,5
Other,2014,1,ASDASDASDM-P6000ZKVX123R,21
Other,2014,1,ASDASDASDM-P6000ZKYX123R,3
Other,2014,1,ASDASDASDM-P6000ZWVX123R,4
Other,2014,1,ASDASDASDM-P6000ZWYX123R,2
Other,2014,1,ASDASDASDM-T2105GY123X123R,13
Other,2014,1,ASDASDASDM-T2105GYYX123R,3
Other,2014,1,ASDASDASDM-T210RGNYX123R,143
Other,2014,1,ASDASDASDM-T210RGRASDASDASDX123R,2
Other,2014,1,ASDASDASDM-T210RMKYX123R,1
Other,2014,1,ASDASDASDM-T210RZWASDASDASDX123R,1
Other,2014,1,ASDASDASDM-T210RZWYX123R,29
Other,2014,1,ASDASDASDM-T3100GNYX123R,40
Other,2014,1,ASDASDASDM-T3100ZWASDASDASDX123R,2
Other,2014,1,ASDASDASDM-T3100ZWYX123R,4
Other,2014,1,EK-GC110ZW123X123R,1
Other,2014,1,GT-N5110NKYX123R,19
Other,2014,1,GT-N5110ZWASDASDASDX123R,1
Other,2014,1,GT-N5110ZWYX123R,10
Other,2014,1,GT-N8013E123VX123R,8
Other,2014,1,GT-N8013E123YX123R,1
Other,2014,1,GT-N8013ZWYX123R,1
Other,2014,1,GT-P3113GRASDASDASDX123R,9
Other,2014,1,GT-P3113TASDASDASDYX123R,6
Other,2014,1,GT-P5113TASDASDASDYX123R,15
Other,2014,1,GT-P5113ZWYX123R,1
Other,2014,1,GT-P5210GNYX123R,52
Other,2014,1,GT-P5210ZWASDASDASDX123R,2
Other,2014,1,GT-P5210ZWYX123R,14
Other,2014,1,GT-P8110H123EX123R,1
Other,2014,1,GT-PASD510M123VX123R,1
Other,2014,1,GT-PASD510M123YX123R,1
T-MOBILE,2014,1,ASDASDASDGH-M819ZK123TMB,1
T-MOBILE,2014,1,ASDASDASDGH-M919RW123TMB,7
T-MOBILE,2014,1,ASDASDASDGH-M919ZK123TMB,61
T-MOBILE,2014,1,ASDASDASDGH-M919ZW123TMB,3
T-MOBILE,2014,1,ASDASDASDGH-T189D123123TMB,1
T-MOBILE,2014,1,ASDASDASDGH-T399DN123TMB,18
T-MOBILE,2014,1,ASDASDASDGH-T599D123123TMB,6
T-MOBILE,2014,1,ASDASDASDGH-T599E123123TMB,18
T-MOBILE,2014,1,ASDASDASDGH-T6ASD9DBBTMB,1
T-MOBILE,2014,1,ASDASDASDGH-T859UWBTMB,1
T-MOBILE,2014,1,ASDASDASDGH-T889PASDASDASD123TMB,11
T-MOBILE,2014,1,ASDASDASDGH-T889ZW123TMB,1
T-MOBILE,2014,1,ASDASDASDGH-T989ZKBTMB,4
T-MOBILE,2014,1,ASDASDASDGH-T999MB123TMB,15
T-MOBILE,2014,1,ASDASDASDGH-T999NB123TMB,3
T-MOBILE,2014,1,ASDASDASDGH-T999RW123TMB,1
T-MOBILE,2014,1,ASDASDASDGH-T999Z123123TMB,17
T-MOBILE,2014,1,ASDASDASDGH-TASD69NKBTMB,2
T-MOBILE,2014,1,ASDASDASDM-N900TZKETMB,32
T-MOBILE,2014,1,ASDASDASDM-N900TZWETMB,4
SPRINT,2014,1,ASDASDASDM-N900PZKEASDASDASDPR,21
SPRINT,2014,1,ASDASDASDM-N900PZWEASDASDASDPR,4
SPRINT,2014,1,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,37
SPRINT,2014,1,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,3
SPRINT,2014,1,ASDASDASDPH-L520ZK123ASDASDASDPR,8
SPRINT,2014,1,ASDASDASDPH-L520ZW123ASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-L600ZK123ASDASDASDPR,3
SPRINT,2014,1,ASDASDASDPH-L600ZW123ASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,10
SPRINT,2014,1,ASDASDASDPH-LASD10MB123ASDASDASDPR,60
SPRINT,2014,1,ASDASDASDPH-LASD10MBBASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-LASD10RW123ASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-LASD10RWBASDASDASDPR,3
SPRINT,2014,1,ASDASDASDPH-LASD10ZPBASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-LASD20ZB123ASDASDASDPR,65
SPRINT,2014,1,ASDASDASDPH-LASD20ZP123ASDASDASDPR,1
SPRINT,2014,1,ASDASDASDPH-LASD20ZW123ASDASDASDPR,1
AIO,2014,1,ASDASDASDGH-I33ASDZKZ123IO,1
AT&T,2014,1,ASDASDASDEG-IASD1ASDRW123123TT,1
AT&T,2014,1,ASDASDASDGH-12366ASDZG123123TT,1
AT&T,2014,1,ASDASDASDGH-I31ASDTASDASDASD123123TT,8
AT&T,2014,1,ASDASDASDGH-I33ASDZK123123TT,54
AT&T,2014,1,ASDASDASDGH-I33ASDZR123123TT,3
AT&T,2014,1,ASDASDASDGH-I33ASDZW123123TT,2
AT&T,2014,1,ASDASDASDGH-I33ASDZWM123TT,1
AT&T,2014,1,ASDASDASDGH-I52ASDZKB123TT,7
AT&T,2014,1,ASDASDASDGH-I53ASDZ123123123TT,14
AT&T,2014,1,ASDASDASDGH-I53ASDZ123M123TT,1
AT&T,2014,1,ASDASDASDGH-I99ASDZK123123TT,1
AT&T,2014,1,ASDASDASDGH-IASD2ASDD123123123TT,1
AT&T,2014,1,ASDASDASDGH-IASDQWEASDMB123123TT,22
AT&T,2014,1,ASDASDASDGH-IASDQWEASDMBB123TT,4
AT&T,2014,1,ASDASDASDGH-IASDQWEASDRWB123TT,1
AT&T,2014,1,ASDASDASDGH-IQWE0ASDZK123123TT,2
AT&T,2014,1,ASDASDASDGH-IQWE3ASDMBZ123TT,1
AT&T,2014,1,ASDASDASDGH-IQWE6ASDZW123123TT,6
AT&T,2014,1,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,1
AT&T,2014,1,ASDASDASDM-C105123ZW123123TT,1
AT&T,2014,1,ASDASDASDM-GASD30123MB123123TT,7
AT&T,2014,1,ASDASDASDM-N900123ZKE123TT,35
AT&T,2014,1,ASDASDASDM-N900123ZWE123TT,2
AT&T,2014,1,ASDASDASDM-T21ASD123ZK123123TT,5
AT&T,2014,2,ASDASDASDGH-I31ASDTASDASDASD123123TT,8
AT&T,2014,2,ASDASDASDGH-I31ASDZW123123TT,3
AT&T,2014,2,ASDASDASDGH-I33ASDZK123123TT,23
AT&T,2014,2,ASDASDASDGH-I33ASDZKM123TT,18
AT&T,2014,2,ASDASDASDGH-I33ASDZRM123TT,12
AT&T,2014,2,ASDASDASDGH-I33ASDZW123123TT,11
AT&T,2014,2,ASDASDASDGH-I33ASDZWM123TT,15
AT&T,2014,2,ASDASDASDGH-I53ASDZ123123123TT,5
AT&T,2014,2,ASDASDASDGH-I53ASDZ123M123TT,5
AT&T,2014,2,ASDASDASDGH-I53ASDZB123123TT,2
AT&T,2014,2,ASDASDASDGH-I53ASDZBM123TT,12
AT&T,2014,2,ASDASDASDGH-I5QWEASDZK123123TT,1
AT&T,2014,2,ASDASDASDGH-IASDASDASDZK123123TT,2
AT&T,2014,2,ASDASDASDGH-IASDQWEASDMB123123TT,9
AT&T,2014,2,ASDASDASDGH-IASDQWEASDMBB123TT,12
AT&T,2014,2,ASDASDASDGH-IASDQWEASDRWB123TT,9
AT&T,2014,2,ASDASDASDGH-IASDQWEASDZRB123TT,5
AT&T,2014,2,ASDASDASDGH-IQWE0ASDZK123123TT,11
AT&T,2014,2,ASDASDASDGH-IQWE3ASDMBZ123TT,1
AT&T,2014,2,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,1
AT&T,2014,2,ASDASDASDGH-IQWE3ASDZASDASDASDG123TT,2
AT&T,2014,2,ASDASDASDGH-IQWE6ASDZW123123TT,7
AT&T,2014,2,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,1
AT&T,2014,2,ASDASDASDM-C105123ZW123123TT,1
AT&T,2014,2,ASDASDASDM-GASD30123MB123123TT,6
AT&T,2014,2,ASDASDASDM-N900123ZKE123TT,45
AT&T,2014,2,ASDASDASDM-N900123ZWE123TT,27
AT&T,2014,2,ASDASDASDM-T21ASD123ZK123123TT,9
"BOOST MOBILE",2014,2,ASDASDASDPH-DASD10123123123BASDASDASDT,1
"BOOST MOBILE",2014,2,ASDASDASDPH-DASD10ZW123BASDASDASDT,2
"BOOST MOBILE",2014,2,ASDASDASDPH-LASD10RWBBASDASDASDT,11
"BOOST MOBILE",2014,2,ASDASDASDPH-M830ZK123BASDASDASDT,8
"BOOST MOBILE",2014,2,ASDASDASDPH-M8QWE0UW123BASDASDASDT,4
CRICKET,2014,2,ASDASDASDCH-R530MBBCRI,7
CRICKET,2014,2,ASDASDASDCH-R830ZASDASDASD123CRI,1
CRICKET,2014,2,ASDASDASDCH-R9ASD0ZK123CRI,8
CSPIRE,2014,2,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,4
"METRO PCS",2014,2,ASDASDASDCH-R530RWBMTR,2
"METRO PCS",2014,2,ASDASDASDCH-R910ZK123MTR,1
Other,2014,2,ASDASDASDCH-LASD10MBBX123R,1
Other,2014,2,ASDASDASDCH-R530MBBX123R,3
Other,2014,2,ASDASDASDCH-RASD60IB123X123R,1
Other,2014,2,ASDASDASDM-P6000ZKVX123R,27
Other,2014,2,ASDASDASDM-P6000ZKYX123R,5
Other,2014,2,ASDASDASDM-P6000ZWVX123R,2
Other,2014,2,ASDASDASDM-P6000ZWYX123R,2
Other,2014,2,ASDASDASDM-P9000ZKVX123R,3
Other,2014,2,ASDASDASDM-P9000ZWVX123R,3
Other,2014,2,ASDASDASDM-T110NDW123X123R,3
Other,2014,2,ASDASDASDM-T2105GY123X123R,24
Other,2014,2,ASDASDASDM-T2105GYYX123R,2
Other,2014,2,ASDASDASDM-T210RGNYX123R,85
Other,2014,2,ASDASDASDM-T210RGRASDASDASDX123R,6
Other,2014,2,ASDASDASDM-T210RGRYX123R,1
Other,2014,2,ASDASDASDM-T210RMKYX123R,3
Other,2014,2,ASDASDASDM-T210RZWASDASDASDX123R,1
Other,2014,2,ASDASDASDM-T210RZWYX123R,23
Other,2014,2,ASDASDASDM-T3100GNYX123R,28
Other,2014,2,ASDASDASDM-T3100ZWASDASDASDX123R,1
Other,2014,2,ASDASDASDM-T3100ZWUX123R,1
Other,2014,2,ASDASDASDM-T3100ZWYX123R,4
Other,2014,2,ASDASDASDM-T320NZK123X123R,4
Other,2014,2,ASDASDASDM-T320NZW123X123R,3
Other,2014,2,ASDASDASDM-T520NZK123X123R,3
Other,2014,2,ASDASDASDM-T520NZW123X123R,2
Other,2014,2,EK-GC110ZK123X123R,1
Other,2014,2,GT-I9505ZWGX123R,1
Other,2014,2,GT-N5110NKYX123R,18
Other,2014,2,GT-N5110ZWYX123R,5
Other,2014,2,GT-N8013E123VX123R,17
Other,2014,2,GT-N8013E123YX123R,1
Other,2014,2,GT-P1010CW123X123R,1
Other,2014,2,GT-P3113GRASDASDASDX123R,16
Other,2014,2,GT-P3113TASDASDASDYX123R,2
Other,2014,2,GT-P5113TASDASDASD123X123R,11
Other,2014,2,GT-P5113TASDASDASDYX123R,2
Other,2014,2,GT-P5210GNYX123R,45
Other,2014,2,GT-P5210ZWASDASDASDX123R,1
Other,2014,2,GT-P5210ZWUX123R,1
Other,2014,2,GT-P5210ZWYX123R,7
Other,2014,2,GT-P6210M123123X123R,1
Other,2014,2,GT-PASD510M123123X123B,1
Other,2014,2,GT-PASD510M123YX123R,1
TRACFONE,2014,2,ASDASDASDCH-ASDASDASD960MBBTFN,1
TRACFONE,2014,2,ASDASDASDCH-ASDASDASD968MBBTFN,5
"US CELLULAR",2014,2,ASDASDASDCH-I925E123123UASDASDASDC,1
"US CELLULAR",2014,2,ASDASDASDCH-R890ZK123UASDASDASDC,3
"US CELLULAR",2014,2,ASDASDASDCH-R890ZW123UASDASDASDC,1
"US CELLULAR",2014,2,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,2
"US CELLULAR",2014,2,ASDASDASDCH-R960ZK123UASDASDASDC,2
"US CELLULAR",2014,2,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,6
"US CELLULAR",2014,2,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,8
"US CELLULAR",2014,2,ASDASDASDM-N900RZKEUASDASDASDC,1
VERIZON,2014,2,ASDASDASDCH-I200ZKPVZW,1
VERIZON,2014,2,ASDASDASDCH-I535MB123VZW,15
VERIZON,2014,2,ASDASDASDCH-I535MBBVZW,17
VERIZON,2014,2,ASDASDASDCH-I535MBCVZW,3
VERIZON,2014,2,ASDASDASDCH-I535MBDVZW,1
VERIZON,2014,2,ASDASDASDCH-I535RWBVZW,30
VERIZON,2014,2,ASDASDASDCH-I535ZKBVZW,9
VERIZON,2014,2,ASDASDASDCH-I535ZNBVZW,1
VERIZON,2014,2,ASDASDASDCH-I5QWE5ZB123VZW,4
VERIZON,2014,2,ASDASDASDCH-I5QWE5ZK123VZW,51
VERIZON,2014,2,ASDASDASDCH-I5QWE5ZN123VZW,1
VERIZON,2014,2,ASDASDASDCH-I5QWE5ZW123VZW,22
VERIZON,2014,2,ASDASDASDCH-I605MASDASDASD123VZW,2
VERIZON,2014,2,ASDASDASDCH-I605TASDASDASD123VZW,11
VERIZON,2014,2,ASDASDASDCH-I605ZW123VZW,9
VERIZON,2014,2,ASDASDASDCH-I915ASDASDASD123123VZW,2
VERIZON,2014,2,ASDASDASDCH-IASD05MK123VZW,2
VERIZON,2014,2,ASDASDASDCH-IQWE15ASDASDASD123123VZW,1
VERIZON,2014,2,ASDASDASDCH-IQWE35ZK123VZW,5
VERIZON,2014,2,ASDASDASDCH-U310ZN123VZW,1
VERIZON,2014,2,ASDASDASDCH-U380PASDASDASD123VZW,1
VERIZON,2014,2,ASDASDASDCH-U680M123123VZW,1
VERIZON,2014,2,ASDASDASDM-GASD30VMB123VZW,3
VERIZON,2014,2,ASDASDASDM-N900VMKEVZW,13
VERIZON,2014,2,ASDASDASDM-N900VWDEVZW,8
VERIZON,2014,2,ASDASDASDM-N900VZKEVZW,32
VERIZON,2014,2,ASDASDASDM-N900VZWEVZW,22
"VIRGIN MOBILE",2014,2,ASDASDASDPH-L300ZASDASDASD123VMU,3
"VIRGIN MOBILE",2014,2,ASDASDASDPH-LASD10RWBVMU,8
"VIRGIN MOBILE",2014,2,ASDASDASDPH-M8QWE0MB123VMU,21
"VIRGIN MOBILE",2014,2,ASDASDASDPH-M950D123123VMU,1
SPRINT,2014,2,ASDASDASDM-N900PZKEASDASDASDPR,24
SPRINT,2014,2,ASDASDASDM-N900PZWEASDASDASDPR,14
SPRINT,2014,2,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,41
SPRINT,2014,2,ASDASDASDPH-L520ZK123ASDASDASDPR,8
SPRINT,2014,2,ASDASDASDPH-L520ZW123ASDASDASDPR,1
SPRINT,2014,2,ASDASDASDPH-L600ZK123ASDASDASDPR,7
SPRINT,2014,2,ASDASDASDPH-L600ZW123ASDASDASDPR,2
SPRINT,2014,2,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,9
SPRINT,2014,2,ASDASDASDPH-L900ZW123ASDASDASDPR,13
SPRINT,2014,2,ASDASDASDPH-LASD10MB123ASDASDASDPR,12
SPRINT,2014,2,ASDASDASDPH-LASD10MBBASDASDASDPR,20
SPRINT,2014,2,ASDASDASDPH-LASD10RW123ASDASDASDPR,2
SPRINT,2014,2,ASDASDASDPH-LASD10RWBASDASDASDPR,20
SPRINT,2014,2,ASDASDASDPH-LASD10ZPBASDASDASDPR,3
SPRINT,2014,2,ASDASDASDPH-LASD20ZB123ASDASDASDPR,12
