carrier	device_model	MONTHNAME(DeviceRegistration.registration_date)	YEAR(DeviceRegistration.registration_date)	COUNT(*)
T-MOBILE	ASDASDASDGH-TASDQWE9ZOBTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE29OBCTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE59BG123TMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE59BGBTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE59BGFTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE59BGWTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE69D123123TMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE69D123BTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE69RR123TMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE99M123BTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE99M123KTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWE99M123WTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWEASD9LGBTMB	May	2013	1
T-MOBILE	ASDASDASDGH-TQWEASD9OKBTMB	May	2013	1
T-MOBILE	ASDASDASDM-G386TRK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G386TZK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G900TRK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G900TZD123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G900TZK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G900TZW123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZD123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZDETMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZDFTMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZKETMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZKFTMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZW123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZWETMB	May	2013	1
T-MOBILE	ASDASDASDM-G920TZWFTMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZD123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZDETMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZDFTMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZKETMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZKFTMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZW123TMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZWETMB	May	2013	1
T-MOBILE	ASDASDASDM-G925TZWFTMB	May	2013	1
T-MOBILE	ASDASDASDM-N900TZKETMB	May	2013	1
T-MOBILE	ASDASDASDM-N900TZWETMB	May	2013	1
T-MOBILE	ASDASDASDM-N910TZKETMB	May	2013	1
T-MOBILE	ASDASDASDM-N910TZWETMB	May	2013	1
T-MOBILE	ASDASDASDM-N915TZKETMB	May	2013	1
T-MOBILE	ASDASDASDM-N915TZWETMB	May	2013	1
T-MOBILE	ASDASDASDM-P60ASDTZKETMB	May	2013	1
T-MOBILE	ASDASDASDM-RASD50TZK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-RASD50TZW123TMB	May	2013	1
T-MOBILE	ASDASDASDM-T21ASDTMK123TMB	May	2013	1
T-MOBILE	ASDASDASDM-T33ASDTZW123TMB	May	2013	1
T-MOBILE	ASDASDASDM-T399NRN123TMB	May	2013	1
T-MOBILE	ASDASDASDM-T80ASDTTASDASDASDASDASDASD123TMB	May	2013	1
T-MOBILE	ASDASDASDM-V100TZK123TMB	May	2013	1
T-MOBILE	ASDASDASDWG-I9020FASDASDASDTMB	May	2013	1
T-MOBILE	GT-I9020FASDASDASDTTMB	May	2013	1
T-MOBILE	GT-I9020FASDASDASDYTMB	May	2013	1
T-MOBILE	GT-I9020FASDASDASDZTMB	May	2013	1
T-MOBILE	OG-I9020FASDASDASDETMB	May	2013	1
T-MOBILE	OG-I9020FASDASDASDTTMB	May	2013	1
T-MOBILE	OGH-T959H123123TMB	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD336C123123TFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD380ZK123TFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD950RK123TFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD960MBBTFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD960RWBTFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD968MBBTFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASD968RWBTFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASDASD20ZK123TFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASDASD35HK123TFN	May	2013	1
TRACFONE	ASDASDASDCH-ASDASDASDASD38YB123TFN	May	2013	1
TRACFONE	ASDASDASDCH-M828C123123TFN	May	2013	1
TRACFONE	ASDASDASDCH-R335MASDASDASD123TFN	May	2013	1
TRACFONE	ASDASDASDCH-R3ASD5ZK123TFN	May	2013	1
TRACFONE	ASDASDASDCH-RQWE55ZK123TFN	May	2013	1
TRACFONE	ASDASDASDCHASDASDASDASD38YB123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD125ZASDASDASD123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD150ZK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD2ASD5D123123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD2ASD5YK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD390CASDASDASD123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD390CK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD959123123123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD959ZK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD9ASD0ZK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASD9ASD5ZK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASDASD30HK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-ASDASDASDQWE25ZG123TFN	May	2013	1
TRACFONE	ASDASDASDGH-T255YK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-T2QWE5LASDASDASD123TFN	May	2013	1
TRACFONE	ASDASDASDGH-T3QWE0ZK123TFN	May	2013	1
TRACFONE	ASDASDASDGH-T528DB123TFN	May	2013	1
TRACFONE	ASDASDASDGH-TQWE0QWEZK123TFN	May	2013	1
TRACFONE	ASDASDASDM-ASDASDASD890LZK123TFN	May	2013	1
TRACFONE	ASDASDASDM-ASDASDASD9ASD5LZK123TFN	May	2013	1
TRACFONE	ASDASDASDM-ASDASDASDASD65CZ123123TFN	May	2013	1
US CELLULAR	ASDASDASDCH-I100ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I100ZKTUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I220ZASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I225MG123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I500RK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I500RKTUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I500RKXUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I800NASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I905ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-I925E123123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-IQWE05B123123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R210LASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R260BASDASDASDZUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R260D123123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R2ASD0KR123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R311ZG123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R330ZR123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R351WR123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R390ZB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R390ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R520LB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R530MBBUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R530RW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R530RWBUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R580ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R630LB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R630ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R680WR123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R680WRZUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R6QWE0D123123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R6QWE0LB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R800ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R830ZASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R850ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R860MASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R880MASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R880MB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R890ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R890ZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R930DASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R930DASDASDASDLUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R950TASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R960ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R960ZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R9ASD0ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-R9ASD0ZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RASD60IB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RASD60IBLUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RASD60IBTUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RASD60IBXUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RASD60ZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RASD60ZWLUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RQWE80BK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RQWEASD0NB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RQWEASD0ZO123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RQWEASD0ZP123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-RQWEASD0ZR123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-U3QWE0ZB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-U520ZN123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-UQWEQWE0CI123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDCH-UQWEQWE0H123123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDEC-I500RK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDEC-I800NASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDEC-I905ZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDEC-RASD60IB123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G800RZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G800RZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G900RZD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G900RZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G900RZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G920RZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G920RZKEUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G920RZKFUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G920RZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G920RZWEUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G920RZWFUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G925RZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G925RZKEUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G925RZKFUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G925RZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G925RZWEUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-G925RZWFUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-N900RZKEUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-N910RZKEUASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-RASD50RZK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-RASD50RZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-T53ASDRYK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-T53ASDRZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-T80ASDRTASDASDASD123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDM-T80ASDRZW123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDWC-I500RK123UASDASDASDC	May	2013	1
US CELLULAR	ASDASDASDWC-RASD60IB123UASDASDASDC	May	2013	1
US CELLULAR	OCH-I800NASDASDASD123UASDASDASDC	May	2013	1
VERIZON	ASDASDASDCH-1236QWE5BASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-1238ASD0MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-1238ASD0MASDASDASDCVZW	May	2013	1
VERIZON	ASDASDASDCH-1238ASD0MASDASDASDPVZW	May	2013	1
VERIZON	ASDASDASDCH-1238ASD0MB123VZW	May	2013	1
VERIZON	ASDASDASDCH-1238ASD0PW123VZW	May	2013	1
VERIZON	ASDASDASDCH-123930MR123VZW	May	2013	1
VERIZON	ASDASDASDCH-123930ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-123990ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I100ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I100ZKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I100ZKLVZW	May	2013	1
VERIZON	ASDASDASDCH-I100ZKOVZW	May	2013	1
VERIZON	ASDASDASDCH-I100ZKZVZW	May	2013	1
VERIZON	ASDASDASDCH-I110NASDASDASDPVZW	May	2013	1
VERIZON	ASDASDASDCH-I110ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I110ZKOVZW	May	2013	1
VERIZON	ASDASDASDCH-I110ZKPVZW	May	2013	1
VERIZON	ASDASDASDCH-I110ZWPVZW	May	2013	1
VERIZON	ASDASDASDCH-I200ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I200ZKLVZW	May	2013	1
VERIZON	ASDASDASDCH-I200ZKPVZW	May	2013	1
VERIZON	ASDASDASDCH-I500RK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I500RKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I500RKLVZW	May	2013	1
VERIZON	ASDASDASDCH-I500RKOVZW	May	2013	1
VERIZON	ASDASDASDCH-I500RKZVZW	May	2013	1
VERIZON	ASDASDASDCH-I500ZWBVZW	May	2013	1
VERIZON	ASDASDASDCH-I510R123123VZW	May	2013	1
VERIZON	ASDASDASDCH-I510R123ASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I510R123LVZW	May	2013	1
VERIZON	ASDASDASDCH-I510R123OVZW	May	2013	1
VERIZON	ASDASDASDCH-I510R123ZVZW	May	2013	1
VERIZON	ASDASDASDCH-I515MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I515MASDASDASDLVZW	May	2013	1
VERIZON	ASDASDASDCH-I515MASDASDASDOVZW	May	2013	1
VERIZON	ASDASDASDCH-I515ZASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I515ZASDASDASDLVZW	May	2013	1
VERIZON	ASDASDASDCH-I515ZW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I520R123123VZW	May	2013	1
VERIZON	ASDASDASDCH-I520R123OVZW	May	2013	1
VERIZON	ASDASDASDCH-I535MB123VZW	May	2013	1
VERIZON	ASDASDASDCH-I535MBBVZW	May	2013	1
VERIZON	ASDASDASDCH-I535MBCVZW	May	2013	1
VERIZON	ASDASDASDCH-I535MBDVZW	May	2013	1
VERIZON	ASDASDASDCH-I535MBLVZW	May	2013	1
VERIZON	ASDASDASDCH-I535MBOVZW	May	2013	1
VERIZON	ASDASDASDCH-I535MBPVZW	May	2013	1
VERIZON	ASDASDASDCH-I535RW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I535RWLVZW	May	2013	1
VERIZON	ASDASDASDCH-I535RWOVZW	May	2013	1
VERIZON	ASDASDASDCH-I535ZKBVZW	May	2013	1
VERIZON	ASDASDASDCH-I535ZNBVZW	May	2013	1
VERIZON	ASDASDASDCH-I535ZNLVZW	May	2013	1
VERIZON	ASDASDASDCH-I5QWE5ZB123VZW	May	2013	1
VERIZON	ASDASDASDCH-I5QWE5ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I5QWE5ZKDVZW	May	2013	1
VERIZON	ASDASDASDCH-I5QWE5ZN123VZW	May	2013	1
VERIZON	ASDASDASDCH-I5QWE5ZW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I5QWE5ZWBVZW	May	2013	1
VERIZON	ASDASDASDCH-I605MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I605TASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I605TASDASDASDOVZW	May	2013	1
VERIZON	ASDASDASDCH-I605ZW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I605ZWLVZW	May	2013	1
VERIZON	ASDASDASDCH-I800BK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I800BKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I800BKLVZW	May	2013	1
VERIZON	ASDASDASDCH-I800BKOVZW	May	2013	1
VERIZON	ASDASDASDCH-I800BKZVZW	May	2013	1
VERIZON	ASDASDASDCH-I800MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I800MASDASDASDLVZW	May	2013	1
VERIZON	ASDASDASDCH-I800MASDASDASDOVZW	May	2013	1
VERIZON	ASDASDASDCH-I815LASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I815LASDASDASDASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I815LASDASDASDOVZW	May	2013	1
VERIZON	ASDASDASDCH-I815MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905EK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905EKLVZW	May	2013	1
VERIZON	ASDASDASDCH-I905MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905MASDASDASDASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I905MASDASDASDZVZW	May	2013	1
VERIZON	ASDASDASDCH-I905UK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905UW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905ZW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I905ZWASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I905ZWZVZW	May	2013	1
VERIZON	ASDASDASDCH-I910ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-I910ZKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I910ZKLVZW	May	2013	1
VERIZON	ASDASDASDCH-I915ASDASDASD123123VZW	May	2013	1
VERIZON	ASDASDASDCH-I915TASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-I915TASDASDASDASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I915TASDASDASDLVZW	May	2013	1
VERIZON	ASDASDASDCH-I915TASDASDASDOVZW	May	2013	1
VERIZON	ASDASDASDCH-I920D123123VZW	May	2013	1
VERIZON	ASDASDASDCH-I920D123ASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-I920D123LVZW	May	2013	1
VERIZON	ASDASDASDCH-I920D123OVZW	May	2013	1
VERIZON	ASDASDASDCH-I925E123123VZW	May	2013	1
VERIZON	ASDASDASDCH-I925ZW123VZW	May	2013	1
VERIZON	ASDASDASDCH-I930MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05MK123VZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05MKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05MKOVZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05MKZVZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05PW123VZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05PWLVZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05PWOVZW	May	2013	1
VERIZON	ASDASDASDCH-IASD05PWZVZW	May	2013	1
VERIZON	ASDASDASDCH-IASD60ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-IASD60ZKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-IASDASD0DB123VZW	May	2013	1
VERIZON	ASDASDASDCH-IASDASD0DBASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-IASDASD0DBLVZW	May	2013	1
VERIZON	ASDASDASDCH-IASDASD0H123123VZW	May	2013	1
VERIZON	ASDASDASDCH-IASDASD0H123LVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE00ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE00ZKASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE00ZKLVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE00ZKOVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE00ZKZVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE05LK123VZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE05LKLVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE05LKOVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE05ZWBVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE15ASDASDASD123123VZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE15ASDASDASD123LVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE15ASDASDASD123OVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE15ASDASDASD123ZVZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE25MB123VZW	May	2013	1
VERIZON	ASDASDASDCH-IQWE35ZK123VZW	May	2013	1
VERIZON	ASDASDASDCH-U310ZN123VZW	May	2013	1
VERIZON	ASDASDASDCH-U310ZNASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-U310ZNZVZW	May	2013	1
VERIZON	ASDASDASDCH-U320H123123VZW	May	2013	1
VERIZON	ASDASDASDCH-U320H123ASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-U320H123OVZW	May	2013	1
VERIZON	ASDASDASDCH-U320H123ZVZW	May	2013	1
VERIZON	ASDASDASDCH-U350M123123VZW	May	2013	1
VERIZON	ASDASDASDCH-U350M123ASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-U350M123ZVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MB123VZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBCVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBJVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBPVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBTVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBXVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBYVZW	May	2013	1
VERIZON	ASDASDASDCH-U350MBZVZW	May	2013	1
VERIZON	ASDASDASDCH-U350Z123123VZW	May	2013	1
VERIZON	ASDASDASDCH-U360D123PVZW	May	2013	1
VERIZON	ASDASDASDCH-U360E123PVZW	May	2013	1
VERIZON	ASDASDASDCH-U360LP123VZW	May	2013	1
VERIZON	ASDASDASDCH-U360M123123VZW	May	2013	1
VERIZON	ASDASDASDCH-U360M123ASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-U360M123OVZW	May	2013	1
VERIZON	ASDASDASDCH-U360M123PVZW	May	2013	1
VERIZON	ASDASDASDCH-U360M123XVZW	May	2013	1
VERIZON	ASDASDASDCH-U360M123ZVZW	May	2013	1
VERIZON	ASDASDASDCH-U360YR123VZW	May	2013	1
VERIZON	ASDASDASDCH-U360YRPVZW	May	2013	1
VERIZON	ASDASDASDCH-U360YRZVZW	May	2013	1
VERIZON	ASDASDASDCH-U365C123PVZW	May	2013	1
VERIZON	ASDASDASDCH-U365GKPVZW	May	2013	1
VERIZON	ASDASDASDCH-U365H123123VZW	May	2013	1
VERIZON	ASDASDASDCH-U365H123OVZW	May	2013	1
VERIZON	ASDASDASDCH-U365H123PVZW	May	2013	1
VERIZON	ASDASDASDCH-U365H123XVZW	May	2013	1
VERIZON	ASDASDASDCH-U365WASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-U380HK123VZW	May	2013	1
VERIZON	ASDASDASDCH-U380HKLVZW	May	2013	1
VERIZON	ASDASDASDCH-U380HKOVZW	May	2013	1
VERIZON	ASDASDASDCH-U380HKTVZW	May	2013	1
VERIZON	ASDASDASDCH-U380PASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-U3ASD0XK123VZW	May	2013	1
VERIZON	ASDASDASDCH-U3QWE0ZB123VZW	May	2013	1
VERIZON	ASDASDASDCH-U3QWE0ZBCVZW	May	2013	1
VERIZON	ASDASDASDCH-U3QWE0ZBDVZW	May	2013	1
VERIZON	ASDASDASDCH-U3QWE0ZBPVZW	May	2013	1
VERIZON	ASDASDASDCH-U3QWE0ZBXVZW	May	2013	1
VERIZON	ASDASDASDCH-U3QWE0ZBZVZW	May	2013	1
VERIZON	ASDASDASDCH-U550ZN123VZW	May	2013	1
VERIZON	ASDASDASDCH-U550ZNASDASDASDVZW	May	2013	1
VERIZON	ASDASDASDCH-U550ZNLVZW	May	2013	1
VERIZON	ASDASDASDCH-U550ZNZVZW	May	2013	1
VERIZON	ASDASDASDCH-U5QWE0LB123VZW	May	2013	1
VERIZON	ASDASDASDCH-U5QWE0MASDASDASD123VZW	May	2013	1
VERIZON	ASDASDASDCH-U5QWE0MASDASDASDLVZW	May	2013	1
